	AVR_1	MOCK_1	VIR_1	AVR_12	MOCK_12	VIR_12	AVR_6	MOCK_6	VIR_6
Gene: at1g52230	0.9320985800563207	2.071647411558198	0.5693772485108219	-0.8049131670125073	-0.3564729644542333	-0.8747529063737151	-0.6436445445908294	-0.16222142552289748	-0.7311182321711588
Gene: at2g36120	-1.0727993460664564	-0.9051066900244225	-0.9734940896132938	-0.21208244614058494	1.6159229211461537	1.359353959832984	-0.5091075283204364	0.1539127741810445	0.5434004450050128
Gene: at4g05180	0.9472759512464956	0.9786373700092909	1.747218823512555	-0.7221976609694735	0.06282368437867147	-0.8522600422763834	-0.7877295186240832	-0.3152916443976755	-1.0584769628793989
Gene: at1g15820	0.8428125994238197	1.932869208553527	0.8341414547394138	-0.8524497556420536	-0.5513941932641537	-0.8110309761695905	-0.6340997922492688	0.10839388917737144	-0.869242434569065
Gene: at2g30870	1.2378572315435665	0.21598324846667663	1.9394742522166	-0.7280349206490605	-1.0944065385561081	-0.7120623452177219	-0.25864943958023195	-0.5981668024251501	-0.0019946857985710955
Gene: at2g47400	-1.080349021364232	-0.9811291429253778	-0.9693324700023761	-0.12908295978340312	1.345821907646602	1.6276624257974304	-0.4022042452489866	0.5376593623668138	0.050954143513526215
Gene: at5g20230	1.3645965902315562	0.39522062014135934	1.829140444503699	-0.6497740719395224	-0.9746999833501099	-0.8641333234136945	-0.1033535616862843	-0.566564706567341	-0.43043200791966424
Gene: at5g11740	1.0768382056951435	0.7185656432506118	1.8398713037036414	-0.9952558940879331	-0.8720571536420801	-0.9445905657113209	-0.48658777617765514	-0.13516647940286342	-0.20161728362754258
Gene: at2g06050	1.3559008928285337	1.3496661843843414	1.244299453243376	-0.8013543118824809	-0.8656609121586414	-0.3662129895935732	-0.753216309926072	-0.6863368507618511	-0.47708515613363256
Gene: at2g29450	1.271749092736023	1.5578252797212075	1.0986109439639855	-0.7823182145191101	-0.8374807042121198	-0.428698764305624	-0.8223242178680245	-0.619468469038635	-0.43789494647770355
Gene: at1g14880	-0.7765782625672545	-0.8234336233593524	-0.7694692873447019	2.116855411110742	-0.11496817810929315	-0.2807667917049824	1.1766746923392255	-0.3857189583293092	-0.14259500203507408
Gene: at4g02770	0.7768421358864116	1.5446132385230869	1.0120284606132326	-1.0304691318606896	-0.14673481150791834	-1.0122391679076475	-0.7700817567506855	0.5926070088006229	-0.9665659757964139
Gene: at4g00430	-0.4527895687338157	-0.5079060903005898	-0.3944878504157887	-0.2540267412456796	-0.24638209108778109	2.6142692070708136	-0.48247530036638797	-0.4127178530736469	0.13651628815287659
Gene: at3g26650	-0.9116236545417291	-0.39451808669821076	-0.8273120468334312	-0.12506968894275758	2.2469268601811745	0.8735330107212788	-0.6863086485711081	-0.001131139570681458	-0.1744966057445358
Gene: at2g17840	1.1290042218892684	1.0143309603502448	1.7674263091786544	-0.6831547271767134	-0.7353553644436813	-0.7110192059955284	-0.6270222581462854	-0.5918190237854746	-0.5623909118704858
Gene: at2g14560	-0.8045788254451421	-0.8452973563416066	-0.9160240027390388	1.9114963770254993	-0.4360481092610289	-0.3471075269638173	1.1846586711720228	0.5732108162636171	-0.32031004371050553
Gene: at3g62410	-0.9732954145332572	-0.7107652406926269	-0.9693071036894108	-0.18124466683823473	1.217574861570108	-0.016276167727802354	-0.35340463550641005	1.9918404526551972	-0.005122085237564853
Gene: at3g14420	-0.5799010507391578	-0.15855612299974675	-0.6210738812061847	-0.07690426088920317	2.464912715312107	0.49765708785377477	-0.8005497965448602	-0.2644209159714405	-0.4611637748152878
Gene: at4g30530	1.209755984365568	1.1222139732423322	1.5768866627544162	-0.8308392209293834	-0.8395130284210978	-0.3432520455297029	-0.7723020659306571	-0.7206883248018332	-0.40226193474964506
Gene: at2g05070	0.7273669855211407	2.0742216986074276	0.8793765071097953	-0.69374140314278	-0.6626045252038069	-0.6867485505403119	-0.6630668866867999	-0.2770282408420766	-0.6977755848225881
Gene: at1g20620	-0.8833588217654827	-1.7966530553307927	0.370184889113786	-0.1766617398517281	1.1580236832242885	-0.8376611107709686	0.3731997231524708	0.7656902222185911	1.0272362100098316
Gene: at3g17390	1.3250967488520538	0.4359894493474258	1.907269756135337	-0.7952638003470072	-0.5822731214400887	-0.8245426377095825	-0.5790210440293223	-0.3092393874518633	-0.5780159633569528
Gene: at5g42980	-0.48134312726098866	-1.5233872208947332	-0.6998723199102839	2.0611117406105213	-0.2373656571916548	0.24911577530306667	-0.14020738926091852	0.01611868822465931	0.755829510380335
Gene: at3g26520	-0.705374550912974	-0.5257685306001181	-0.49287759746902704	-0.6758340157316454	2.337055616943842	0.7833265181227136	-0.662447154607368	0.043008344694906823	-0.10108863044033034
Gene: at3g50480	0.05979705098608529	-0.8747748430824488	0.1256999557220164	0.6531026755217096	-0.8407448453393266	-0.6428986756068449	2.2298470163036925	-0.8263904855381926	0.11636215103330856
Gene: at2g41100	0.8911067911315568	-0.28333134297080204	0.7876325637969541	0.3263422024017968	-1.1910721310903118	-0.9336742361356472	1.6476582087826295	-1.178666339571838	-0.06599571634433873
Gene: at1g67870	-0.9536618602441035	-0.9699600811527508	-1.7005898639520305	0.8558600852329712	0.46356436136136625	0.21597738930368265	1.234077397515301	0.8606301021224392	-0.0058975301868732675
Gene: at3g63160	-0.940428385971101	-1.0962069878999399	-0.5704722125467768	-0.49989851118520795	0.8126764358311243	-0.27707516545065874	0.3564720977191079	2.112786744664561	0.10214598483889122
Gene: at1g19570	0.5420095125862651	-0.41459245645798215	0.3384733291690007	-1.5641317606257412	-1.0315019889103687	1.775496587053397	-0.1771441140780689	-0.2748199397096329	0.8062108309731338
Gene: at4g02520	-0.6421242245377655	-1.1301131329321508	0.3163837256583599	0.9914317331545681	-0.33068029163243345	-0.8470769512115629	1.9764981480223807	-0.6352230133339061	0.3009040068125086
Gene: at3g09440	1.995201058273606	0.5326024991373743	1.028410707660203	-0.8059178093609438	-0.8493443696122022	-0.8498497010637093	0.010688780735055952	-0.42859613658945656	-0.6331950291799279
Gene: at4g23600	-0.5674607374776582	-1.086145713091078	-0.2554010073012508	-0.8811576850215909	0.008031976798367528	2.3093947593467075	-0.22235425920085103	0.47447203976922825	0.2206206261781255
Gene: at1g64720	-0.815926355058377	-0.49703307236592165	-0.5238171460863849	0.1949394139812443	2.313676408979043	0.7090825429614577	-0.8162212695966267	-0.4983125857417906	-0.06638793707264316
Gene: at2g38240	0.8651224814604518	0.6387703133903522	1.3522108030141193	-0.4973428178600814	-1.3057674963851893	0.24940657382613554	-1.0309122429705544	-1.1106403237307176	0.8391527092554831
Gene: at5g14740	-0.7434897075284922	0.14067362369534833	-0.8419584215822635	-0.44685651525149905	2.3736971866223193	0.3762139036631063	-0.6753371326425034	0.2759994287208435	-0.45894236569685937
Gene: at2g38530	-0.990138259077793	-1.0003364521420854	-1.005388566288059	-0.5804094225988968	0.037643448029674446	1.431956234412162	-0.1695433991113089	1.1420264176231132	1.134189999153193
Gene: at3g62290	-1.0854129105365684	-1.1572212343009263	-0.7629295616696696	1.5538857432915045	0.9875394904971719	0.9646646528366776	-0.16867560948503413	-0.6643073725125684	0.3324568018794142
Gene: at3g08940	0.3948675919618329	1.8969312085248597	0.8321774850915102	-0.8356866793717475	0.16855100906322742	-0.8491984856564819	-0.8803089160751794	0.3663477362384902	-1.0936809497765114
Gene: at4g05050	1.058142125885467	1.7687001272137546	0.7082685396966749	0.08140195037516383	-1.0679717505148154	-0.35632549043344847	-0.4292633915705904	-1.2264150738294866	-0.5365370368227201
Gene: at5g02500	0.14756996331277233	-1.483405645453263	-0.8251410240351971	0.5625370630408881	-0.3419454842091996	0.25835105509069606	1.6245972829468236	-0.9601666679667966	1.0176034572732793
Gene: at2g18020	-1.15779051119897	-1.1169519379426789	-1.2792480132609931	0.21881660301224598	-0.06492495084547864	0.17356507514608965	1.1985546592144694	0.6974769840427223	1.330502091832593
Gene: at1g76180	1.373057856253468	0.9640045407976926	1.5752552295945965	-0.6158591903785245	-0.9124254187899243	-0.4635993259176237	-0.7151477377528824	-0.7431027684505699	-0.46218318535623315
Gene: at5g62350	1.4626300198367477	1.1381714331255144	1.3110598458149643	-0.9709714078972606	-0.6036437555408196	-0.7817518763620882	-0.7971436463844419	-0.32863709774540756	-0.42971351484720854
Gene: at5g02380	-0.1865879981831324	-0.6497339342683609	-0.43384429131366614	2.4782657973758795	0.29361935176184883	-0.6452554918749716	0.1652662178670076	-0.7947335149691465	-0.22699613639546
Gene: at1g42970	-0.35148325890241516	0.30472684269293426	-0.7854062979974207	-0.5523302805162555	2.4136646828169397	0.2964885397785355	-0.824122321247967	0.016662240434029845	-0.5182001470583824
Gene: at1g45145	-0.033511648152562475	-0.5122922083866327	0.06505117667880983	2.198399915981055	-1.129008142741646	0.5381517515530339	0.31404202608763776	-1.0353378917179314	-0.40549497930176454
Gene: at3g44860	1.352129058976218	1.2351956286470556	1.3560141403483392	-0.6251585888625246	-0.9783760416124128	-0.3851887309772232	-0.5653643136813022	-0.809091574649232	-0.5801595781889182
Gene: at1g10370	1.1694246169481757	1.2886112945035548	1.4911805450345166	-0.8503058246599878	-0.8095448570772299	-0.7028323026312159	-0.6653907053021809	-0.527484286649058	-0.393658480166573
Gene: at5g11670	1.2359401889658639	0.27839489733903444	2.0251376236543193	-0.7794449251128931	-0.6143708718928927	-0.8621685194823014	-0.3236612079519443	-0.47469202069668454	-0.48513516482250163
Gene: at3g16640	-0.750661363923998	-0.7983659490903136	0.06260114627601981	0.9415898571676653	1.1051698327596888	1.5177937576363794	-0.8472639892795772	-1.289279635559667	0.05841634401380069
Gene: at2g45960	-0.7524544126386394	-0.6482192149177128	-0.6608178484574593	-0.3606529587004482	1.7254236336525202	1.6995042848239936	-0.698804354935852	-0.3051932022496592	0.0012140734232566285
Gene: at1g52400	0.166464233390114	-1.3166381464666546	-0.04443731850988627	-0.7309906214891184	0.2843329756774848	2.1028577398520056	-0.10008355412561307	-0.9304912784176453	0.5689859700893156
Gene: at5g62360	1.0329685268412299	0.7128291467860196	2.006206049934443	-0.7167735476608629	-0.6879182937127516	-0.68950293347077	-0.6600987063779407	-0.4533877892590402	-0.5443224530803272
Gene: at2g30860	-0.8990808625681458	-1.7907555892842109	-0.39077187226283105	0.017259544250035178	-0.4002741696559305	0.7825079351963921	0.784913849602982	0.3800203879305498	1.5161807767911573
Gene: at4g16190	-1.2301883582380193	-1.2412100110302107	-1.0416881009366665	0.6959853247522373	1.2173483783221786	1.3089071869859812	-0.09029194193710177	-0.03366772280527204	0.4148052448868719
Gene: at4g08870	-0.015595929512353553	-0.39277746833349575	-0.6429042100187885	-0.333523255400845	-0.6158015072299295	2.495214598223593	-0.5276168632778657	-0.4507703260345697	0.48377496158425276
Gene: at3g11170	1.4941672942907558	0.8715714176619398	1.4522106545303994	-0.8673020397872996	-0.6445084189423375	-0.09939755100833007	-0.877896101746874	-0.8485575653486935	-0.48028768964956015
Gene: at1g26770	-0.5128127925523891	-0.47260681566981966	-0.5099019269009871	-0.37973224057700156	-0.419723346331604	2.514668421872455	-0.33415692953691034	-0.43862678311508907	0.552892412811346
Gene: at1g19670	0.34283351255315253	-0.08152458007782687	-0.46613491396151674	-0.8829126523641588	-0.4754164711714686	2.165928652573027	-0.9457035921067897	-0.5386683718264118	0.8815984163819919
Gene: at2g33830	-0.9575487042352999	-1.0737746109766095	-0.14508668550281412	-0.29592089970512675	0.0908826150633921	-0.6597868340179928	0.5867089139438262	2.2325824863712294	0.2219437190593957
Gene: at3g49120	-0.844103912264892	-1.4815703140359537	-0.49654411820977007	1.5529130867169378	-0.5666697580247438	0.6133598157632799	0.7529346413098013	-0.4931046044173358	0.9627851631626757
Gene: at2g43510	-1.068372381678523	-1.2246362557433308	-1.114206244068361	1.0283059067088538	0.14268402584461753	0.644090235851708	-0.10183908132976034	0.07899531737939627	1.6149784770353994
Gene: at1g03130	0.9678878841115858	1.852829233658022	0.6817309439222787	-0.7181772992086488	-0.3583920454919459	-0.9512270928253875	-0.7656415454013513	0.26953370114433056	-0.9785437799088831
Gene: at1g59870	1.080182007764471	0.5883860154755891	2.0197234381743536	-0.6150069438719191	-0.7182126491302518	-0.8104099827757598	-0.33369503107587245	-0.526978859155488	-0.683987995405123
Gene: at4g34230	1.4257829021962494	0.4650047664761558	1.7742650674811589	-0.8141420245350184	-0.8440786860437555	-0.7972041550956642	-0.5292457222109994	-0.5408221481313799	-0.13956000013674627
Gene: at5g03240	-0.9911163029125994	-1.1647178393636797	-0.9333202954209511	1.5404088417514668	1.0882606860556845	0.9446205122525468	-0.09239308579565735	-0.5531441513564518	0.1614016347896422
Gene: at2g45180	0.344255044259811	0.9261108869873301	1.0770485554124323	-1.0728801752766008	0.7077425779136697	-1.141636829860757	-1.2236348849012166	1.009373494632433	-0.6263786691671014
Gene: at3g22231	-1.1047265539928037	-0.8939258417079654	-0.9829510295542578	1.7882879490119483	-0.40756383361066084	0.12541276185512779	1.0790904228982725	0.6406129256499113	-0.24423680054957356
Gene: at5g05600	1.1239353145526518	0.9261105180165151	1.178221539182292	-0.7289394982978472	-1.206829178313541	-0.06936586236834658	-1.15095269862308	-0.8012647336397944	0.7290845994911457
Gene: at2g15960	0.5767297305714545	0.995008273587235	1.994645996810704	-0.6507947938440422	-0.6108868418698561	-0.7587630520775833	-1.1072578103032273	-0.1743399439282449	-0.2643415589464407
Gene: at2g23120	1.423207041793387	1.639934636544431	0.7626345851949083	-0.8292777067935385	-0.8762191979055596	-0.635000554208873	-0.7056002970567817	-0.5364274953302854	-0.24325101223768988
Gene: at5g25610	-0.549715590031662	-0.4280992559161645	-0.968589688508056	-0.9301589977408249	-0.20072366200565628	-0.058537292628057784	-0.15341641649399107	1.9869477741034456	1.3022931292209683
Gene: at1g70700	1.0923522580839526	1.206033469744039	0.5562948226813446	-0.7291397757402417	-1.0534193392738966	1.0171359698157498	-1.3356932746470371	-0.7633549646078952	0.009790833943981368
Gene: at1g37130	-0.8592413034338515	-0.7772132124895886	-0.836899260937973	0.5669897938617519	1.5267798550239293	1.4455050665375477	-0.22313220795060038	-1.0579044508356166	0.21511572022439912
Gene: at2g21330	-0.5544117136334554	0.4218751170500897	-0.9546280026118253	-0.13205348558293845	2.2785818045314774	0.49537177315466613	-0.7941215860657493	-0.042170733608826325	-0.7184431732334388
Gene: at1g21525	-0.5109837204318389	-0.5093200477237413	-0.5086686128220308	2.5845118799750897	-0.3316361502984105	0.1105002968526762	0.07377626945547489	-0.47658598273424896	-0.43159393227297055
